Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Customer Rating
7673,55013,2011-07-12,Low,5,24.3,0.02,Regular Air,3.14 USD,4.91,0.5,Brian Thompson,Quebec,Quebec,Home Office,Office Supplies,Labels,Avery 508,Small Box,0.36,2011-07-19,
7674,55013,2011-07-12,Low,14,322.61,0.02,Regular Air,19.37 USD,22.01,5.53,Brian Thompson,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,2011-07-17,
7686,55077,2011-10-04,Critical,2,31.7,0.05,Regular Air,-44.39 USD,14.48,1.99,Stewart Visinsky,Quebec,Quebec,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,2011-10-06,Excellent
7687,55077,2011-10-04,Critical,3,143.98149999999998,0.08,Regular Air,-283.228 USD,55.99,2.5,Stewart Visinsky,Quebec,Quebec,Corporate,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,2011-10-06,
7703,55206,2011-11-02,Medium,20,52.7,0.03,Express Air,-64.883 USD,1.8,4.79,Kimberly Carter,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Easy Flow II™ Sheet Lifters,Small Box,0.37,2011-11-03,Excellent
7828,55968,2012-09-30,Low,40,73.62,0.05,Regular Air,0.86 USD,1.82,1.0,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,0.4,2012-10-02,
7869,56288,2010-06-30,Not Specified,39,585.36,0.07,Express Air,269.26 USD,15.57,1.39,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,2010-07-02,
7870,56291,2012-09-17,Not Specified,22,11022.53,0.06,Delivery Truck,1869.86 USD,517.48,16.63,Shirley Daniels,Quebec,Quebec,Corporate,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,2012-09-19,
7871,56291,2012-09-17,Not Specified,25,377.37,0.04,Regular Air,151.4 USD,15.04,1.97,Shirley Daniels,Quebec,Quebec,Corporate,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,2012-09-17,Poor
7872,56291,2012-09-17,Not Specified,47,1200.7,0.06,Regular Air,-37.27 USD,24.98,8.79,Shirley Daniels,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,2300 Heavy-Duty Transfer File Systems by Perma,Small Box,0.66,2012-09-18,Poor
7898,56486,2009-05-28,Critical,11,73.62,0.03,Regular Air,-23.5 USD,5.98,5.35,Sheri Gordon,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,2009-05-29,
7899,56514,2012-02-11,Low,3,110.0,0.02,Regular Air,-24.426 USD,30.98,11.63,Shirley Daniels,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2012-02-18,
7900,56514,2012-02-11,Low,35,186.89,0.02,Regular Air,-153.2 USD,4.98,7.54,Shirley Daniels,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2012-02-18,
7928,56672,2012-05-12,High,34,1132.32,0.1,Regular Air,77.45 USD,36.55,13.89,Clay Ludtke,Quebec,Quebec,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,2012-05-13,
7929,56672,2012-05-12,High,8,593.64,0.02,Delivery Truck,65.24685 USD,85.29,60.0,Clay Ludtke,Quebec,Quebec,Consumer,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,2012-05-14,
7930,56672,2012-05-12,High,45,2438.3695,0.1,,317.196 USD,65.99,8.99,Clay Ludtke,Quebec,Quebec,Consumer,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,2012-05-14,
7966,56931,2010-02-03,High,34,232.4155,0.05,Regular Air,-110.594 USD,7.99,5.03,Dionis Lloyd,Quebec,Quebec,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2010-02-05,
7971,57025,2012-06-26,Medium,8,71.1,0.03,Regular Air,2.2865 USD,8.69,2.99,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,2012-06-28,
7979,57061,2009-11-30,Low,21,470.79,0.04,Regular Air,-80.109 USD,22.38,15.1,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2009-12-07,
7980,57061,2009-11-30,Low,6,36.56,0.07,Regular Air,6.22 USD,6.3,0.5,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 51,Small Box,0.39,2009-11-30,
7981,57061,2009-11-30,Low,3,55.17,0.06,Regular Air,46.84 USD,17.78,5.03,Dionis Lloyd,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,2009-12-02,
8054,57504,2009-08-04,Not Specified,44,357.48,0.01,Regular Air,160.02 USD,7.64,1.39,Sarah Brown,Quebec,Quebec,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,2009-08-07,
8083,57666,2009-05-22,Not Specified,45,1206.15,0.03,Regular Air,304.2 USD,25.98,4.08,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Small Pack,0.57,2009-05-25,
8084,57666,2009-05-22,Not Specified,44,941.99,0.1,Delivery Truck,-2111.36 USD,20.98,53.03,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2009-05-22,
8183,58496,2011-06-11,Not Specified,20,137.97,0.06,,-123.94 USD,6.48,10.05,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1997,Small Box,0.37,2011-06-13,
8200,58628,2009-03-24,Medium,23,2527.792,0.09,Delivery Truck,-335.31712500000003 USD,138.75,52.42,Dionis Lloyd,Quebec,Quebec,Small Business,Furniture,Tables,Balt Split Level Computer Training Table,Jumbo Box,0.74,2009-03-25,
8234,58854,2010-04-24,Critical,35,6130.9,0.03,Delivery Truck,583.15 USD,170.98,35.89,Arthur Gainer,Quebec,Quebec,Corporate,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2010-04-25,Excellent
8243,58917,2012-03-02,High,27,14300.26,0.01,Regular Air,6279.18 USD,499.99,24.49,John Stevenson,Quebec,Quebec,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2012-03-03,
8266,59104,2009-02-12,High,13,197.61,0.08,Express Air,3.4595 USD,14.27,7.27,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,2009-02-15,
8267,59104,2009-02-12,High,22,68.92,0.04,Regular Air,2.63 USD,2.98,1.58,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,2009-02-15,Excellent
8268,59104,2009-02-12,High,38,3594.7435,0.05,Regular Air,1016.973 USD,115.99,2.5,Aaron Smayling,Quebec,Quebec,Small Business,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,2009-02-14,
8389,59937,2009-12-28,High,7,235.98,0.02,,-32.28 USD,30.98,17.08,John Stevenson,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.4,2009-12-29,
66,386,2011-01-24,High,4,14.96,0.02,,-0.0300000000000002 USD,3.69,0.5,Tracy Poddar,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 501,Small Box,0.38,2011-01-26,
67,386,2011-01-24,High,4,15.69,0.09,Regular Air,-1.59 USD,3.85,0.7,Tracy Poddar,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,2011-01-26,
69,416,2010-09-26,Low,20,1156.6715,0.01,Express Air,88.524 USD,65.99,7.69,Stuart Calhoun,Ontario,Ontario,Consumer,Technology,Telephones and Communication,5190,Small Box,0.59,2010-10-01,
94,611,2010-01-26,Critical,47,840.04,0.04,Regular Air,-131.27 USD,17.7,9.47,Arthur Prichep,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,2010-01-28,Poor
124,802,2011-01-04,Critical,33,378.6,0.08,Regular Air,12.7245 USD,11.7,5.63,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,2011-01-06,Average
150,960,2009-09-20,Medium,46,605.97,0.07,Regular Air,-22.72 USD,13.73,6.85,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2009-09-21,
155,965,2011-05-14,Low,42,11230.25,0.07,Delivery Truck,-679.0443660000002 USD,280.98,35.67,Jas O'Carroll,Ontario,Ontario,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2011-05-21,
174,1127,2011-09-18,Not Specified,48,5340.5,0.01,Regular Air,1215.28 USD,110.98,13.99,Stuart Calhoun,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,2011-09-19,
226,1507,2010-10-13,Medium,29,4345.86,0.09,Regular Air,126.62 USD,152.48,4.0,Harold Ryan,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,2010-10-15,
244,1665,2009-05-07,High,26,755.6075,0.05,Regular Air,149.166 USD,35.99,1.1,John Lucas,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2009-05-09,
281,1952,2009-03-15,High,24,7287.55,0.04,Delivery Truck,-715.7782060000003 USD,296.18,54.12,Alejandro Grove,Ontario,Ontario,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2009-03-15,
282,1953,2010-11-29,Medium,13,137.64,0.06,Regular Air,19.5925 USD,10.91,2.99,Sam Zeldin,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,2010-11-29,
366,2560,2012-09-04,Critical,23,114.14,0.07,Regular Air,-65.62 USD,4.98,5.49,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,0.38,2012-09-06,
400,2754,2009-04-02,High,16,1427.67,0.04,Regular Air,422.8 USD,90.24,0.99,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,2009-04-04,
401,2754,2009-04-02,High,11,499.26,0.09,Express Air,144.05 USD,47.9,5.86,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,0.37,2009-04-04,
402,2755,2012-02-06,Not Specified,30,736.3,0.03,,259.0715 USD,24.95,2.99,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,2012-02-06,
403,2755,2012-02-06,Not Specified,50,346.06,0.0,Regular Air,-76.54 USD,6.48,5.86,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1904,Small Box,0.36,2012-02-06,
481,3333,2012-09-15,Not Specified,42,927.97,0.08,Regular Air,162.17 USD,22.98,4.5,Sandra Flanagan,Ontario,Ontario,Home Office,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Small Box,0.55,2012-09-17,
500,3460,2011-10-02,High,27,153.23,0.08,Regular Air,-95.15 USD,5.98,4.69,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Small Box,0.68,2011-10-04,
530,3591,2010-12-07,Medium,3,321.57,0.01,Delivery Truck,-100.05 USD,100.98,15.66,Herbert Flentye,Ontario,Ontario,Small Business,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2010-12-09,
531,3591,2010-12-07,Medium,12,1085.16,0.08,Delivery Truck,-311.54 USD,89.99,42.0,Herbert Flentye,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,2010-12-08,
586,4006,2011-01-03,Medium,38,1441.61,0.06,Regular Air,624.84 USD,37.94,5.08,Jas O'Carroll,Ontario,Ontario,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2011-01-04,
611,4193,2009-01-08,High,16,64.29,0.07,Regular Air,14.42 USD,4.13,0.99,Sandra Flanagan,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 491,Small Box,0.39,2009-01-08,
612,4193,2009-01-08,High,3,75.77,0.03,Regular Air,64.25 USD,22.72,8.99,Sandra Flanagan,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,2009-01-08,
627,4387,2011-10-22,Critical,4,640.21,0.07,Delivery Truck,-388.5167 USD,150.98,39.25,Sandra Flanagan,Ontario,Ontario,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.75,2011-10-23,
639,4512,2011-10-24,Low,43,6077.11,0.06,Delivery Truck,-353.6598780000001 USD,146.34,43.75,Sandra Flanagan,Ontario,Ontario,Home Office,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.64,2011-10-29,
694,4839,2009-05-09,Critical,24,159.43,0.05,Regular Air,-120.59 USD,6.48,8.73,Sally Hughsby,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 227,Small Box,0.37,2009-05-09,
705,4935,2010-05-24,Not Specified,30,106.64,0.1,Regular Air,-31.95 USD,3.68,1.32,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2010-05-27,
891,6403,2011-02-11,Low,41,17874.26,0.0,Regular Air,6247.95 USD,419.19,19.99,John Lucas,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,2011-02-13,
932,6754,2011-08-11,High,13,2388.636,0.01,Regular Air,190.998 USD,205.99,5.26,Bill Overfelt,Ontario,Ontario,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,2011-08-13,
1048,7744,2009-11-17,Low,26,4286.55,0.07,Regular Air,1416.7035 USD,172.99,19.99,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,2009-11-17,
1049,7744,2009-11-17,Low,1,8.34,0.09,,-3.44 USD,7.64,1.39,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,2009-11-26,
1089,8006,2011-06-03,Medium,27,197.15,0.0,Express Air,-23.34 USD,6.68,5.2,Stuart Calhoun,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2011-06-05,
1121,8224,2012-02-07,Not Specified,41,89.77,0.03,Regular Air,9.92 USD,2.21,1.0,John Grady,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,2012-02-09,
1163,8480,2011-01-29,High,11,76.36,0.07,Regular Air,-58.4 USD,6.48,8.74,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1984,Small Box,0.36,2011-01-31,
1164,8480,2011-01-29,High,3,309.9015,0.09,,-558.415 USD,125.99,7.69,Robert Marley,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2011-01-31,
1304,9568,2010-03-07,Not Specified,46,3725.53,0.0,Regular Air,748.67 USD,76.72,19.95,John Lucas,Ontario,Ontario,Corporate,Office Supplies,Appliances,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Large Box,0.54,2010-03-09,
1332,9701,2010-02-27,Low,9,855.865,0.04,Regular Air,-153.923 USD,110.99,2.5,Herbert Flentye,Ontario,Ontario,Small Business,Technology,Telephones and Communication,T18,Small Box,0.57,2010-03-03,
1453,10470,2012-05-04,Low,8,137.26,0.03,Regular Air,-54.6135 USD,15.99,13.18,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2012-05-11,
1454,10470,2012-05-04,Low,20,2913.1455,0.09,Regular Air,333.72 USD,175.99,4.99,Guy Phonely,Ontario,Ontario,Corporate,Technology,Telephones and Communication,5165,Small Box,0.59,2012-05-06,
1542,11111,2011-01-17,Medium,7,308.52,0.1,Regular Air,-59.85 USD,41.47,34.2,Guy Phonely,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2011-01-19,
1543,11111,2011-01-17,Medium,29,176.5,0.1,Regular Air,-119.72 USD,6.48,7.37,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,2011-01-19,
1549,11173,2012-03-30,Critical,37,221.66,0.08,Regular Air,-95.17 USD,5.98,3.85,Janet Molinari,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,2012-04-01,Poor
1559,11239,2012-02-09,Critical,33,6170.02,0.03,Delivery Truck,-433.2901430000001 USD,179.29,29.21,Jay Kimmel,Ontario,Ontario,Small Business,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2012-02-11,Average
1576,11396,2012-07-21,Critical,42,12270.3,0.07,Regular Air,4842.3735 USD,304.99,19.99,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,2012-07-22,Excellent
1633,11808,2012-07-31,Not Specified,1,148.34400000000002,0.06,Delivery Truck,25.20675 USD,150.98,39.25,Tracy Poddar,Ontario,Ontario,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.75,2012-08-01,
1642,11874,2012-09-09,Medium,1,40.29,0.0,Regular Air,-82.13 USD,30.42,8.65,Tracy Poddar,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,2012-09-11,
1643,11874,2012-09-09,Medium,20,775.77,0.07,Regular Air,179.37 USD,39.98,9.83,Tracy Poddar,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,2012-09-09,
1714,12322,2011-05-11,Critical,36,3436.9,0.03,Express Air,-398.11 USD,92.23,39.61,Jay Kimmel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,2011-05-13,
1739,12480,2009-07-07,Medium,8,1187.01,0.0,,-203.27 USD,137.48,32.18,Steve Nguyen,Ontario,Ontario,Small Business,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Jumbo Box,0.78,2009-07-08,
1749,12516,2009-05-24,Low,31,2360.43,0.1,Delivery Truck,66.22 USD,80.97,33.6,Vivek Grady,Ontario,Ontario,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2009-05-29,Average
1750,12516,2009-05-24,Low,22,154.6,0.02,Regular Air,-23.53 USD,6.48,5.11,Vivek Grady,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,2009-05-28,
1820,13088,2010-04-22,Not Specified,46,187.92,0.08,Regular Air,-2149.8 USD,3.25,49.0,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2010-04-24,
1866,13413,2010-01-29,Critical,29,150.28,0.04,Regular Air,-50.86 USD,4.98,4.7,Karen Daniels,Ontario,Ontario,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2010-01-31,
1918,13761,2009-10-17,Low,32,2421.44,0.09,Regular Air,-949.09 USD,78.8,35.0,Katherine Nockton,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Space Solutions™ Industrial Galvanized Steel Shelving.,Large Box,0.83,2009-10-21,
1999,14247,2011-08-16,Critical,4,14.75,0.03,Regular Air,-2.49 USD,3.29,1.35,Denny Blanton,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,2011-08-18,
2061,14755,2010-01-05,High,31,111.48,0.09,Regular Air,29.57 USD,3.85,0.7,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,2010-01-05,
2062,14755,2010-01-05,High,44,2322.812,0.1,Express Air,454.383 USD,65.99,4.2,Steve Nguyen,Ontario,Ontario,Consumer,Technology,Telephones and Communication,5170,Small Box,0.59,2010-01-07,
2109,15078,2010-11-09,High,33,207.01,0.01,Regular Air,-36.9 USD,5.78,4.96,Katherine Nockton,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1899,Small Box,0.36,2010-11-10,
2183,15718,2009-01-27,Critical,41,1863.02,0.03,Regular Air,360.63 USD,43.98,8.99,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,2009-01-29,
2186,15744,2010-03-21,Critical,16,838.81,0.09,Regular Air,290.77 USD,55.48,6.79,Jas O'Carroll,Ontario,Ontario,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2010-03-22,
2285,16454,2012-05-11,Medium,12,94.39,0.04,Regular Air,-29.486 USD,7.1,6.05,Chris Selesnick,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2012-05-11,
2314,16676,2009-03-19,High,39,936.802,0.07,Regular Air,-12.078 USD,28.99,8.59,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56,2009-03-19,
2344,16897,2012-06-15,Not Specified,1,379.8,0.02,Delivery Truck,-183.09 USD,320.98,58.95,Sally Hughsby,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,2012-06-17,
2345,16897,2012-06-15,Not Specified,48,107.7,0.06,Regular Air,14.97 USD,2.21,1.0,Sally Hughsby,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,2012-06-17,Average
2357,16999,2009-01-19,Critical,18,3568.45,0.09,Regular Air,1081.62 USD,207.48,0.99,Stuart Calhoun,Ontario,Ontario,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2009-01-21,
2364,17091,2012-07-21,Medium,45,2604.315,0.0,Regular Air,750.87 USD,65.99,5.26,Kean Nguyen,Ontario,Ontario,Small Business,Technology,Telephones and Communication,8860,Small Box,0.56,2012-07-22,Poor
